"seqnames","start","end","width","strand","Conc","Conc_PAZ","Conc_WT","Fold","p.value","FDR"
"17",74432185,74432585,401,"*",4.50333379660587,5.05548450878592,3.59751601167189,1.45796849711403,0.0119436286575616,0.0316238908495201
"19",34501482,34501882,401,"*",4.83200400430584,5.36162253325748,3.98633458386396,1.37528794939352,0.011968972032205,0.0316888647421223
"10",121597186,121597586,401,"*",4.98161444428826,5.47674583848503,4.22174772316989,1.25499811531514,0.0119712314716948,0.0316927173414848
"2",202701061,202701461,401,"*",3.56466166844739,4.22258325212306,2.32063309166198,1.90195016046109,0.0119732227264968,0.0316958594769822
"4",109559944,109560344,401,"*",5.93240389907089,6.35932148482365,5.32338365010966,1.03593783471399,0.0119769883654574,0.0317026441417847
"6",114194726,114195126,401,"*",3.96152575544275,4.58226572523292,2.84854042762743,1.73372529760548,0.0119773947654743,0.0317026441417847
"5",178895828,178896228,401,"*",5.19245421129957,5.65918182749518,4.49820003861351,1.16098178888167,0.011980101412411,0.0317076784023807
"X",11758253,11758653,401,"*",5.65539269781346,6.10781478160699,4.99262292773919,1.11519185386779,0.0119816290070897,0.0317095916042288
"17",32142055,32142455,401,"*",5.75646692834578,6.19534990361469,5.12259749003047,1.07275241358422,0.0119906898746219,0.0317309782903313
"X",115233743,115234143,401,"*",5.19880405968047,5.7026367052749,4.41795575142487,1.28468095385003,0.0119913206202752,0.0317309782903313
"19",2474573,2474973,401,"*",5.59109869322802,6.07715193705708,4.85267040158616,1.22448153547092,0.011994531349416,0.0317373430897387
"14",89631098,89631498,401,"*",4.78016100149543,5.45367891234535,3.47630647981514,1.97737243253021,0.0119992802473604,0.0317477767318197
"5",160199323,160199723,401,"*",4.76824527564825,5.34231427784878,3.80044077115642,1.54187350669237,0.0120016885004005,0.0317520164945468
"11",72642749,72643149,401,"*",5.35578940995479,5.82060583439854,4.6657997061482,1.15480612825034,0.0120072178891138,0.0317645125010165
"14",75427709,75428109,401,"*",5.37405474160014,5.82572184038804,4.71291909515707,1.11280274523097,0.0120160983653586,0.0317858713740996
"15",34583588,34583988,401,"*",5.04654751420533,5.54041291260053,4.28969782301195,1.25071508958858,0.0120173020293412,0.0317869214717166
"5",153572773,153573173,401,"*",7.09290658873025,7.52966245118253,6.46350119965249,1.06616125153004,0.0120188683929941,0.0317889307395314
"19",41310059,41310459,401,"*",5.76532963734962,6.18561381024336,5.16981619809082,1.01579761215254,0.0120495162128013,0.0318678526645562
"10",16986358,16986758,401,"*",7.03071173002522,7.47449653107865,6.38647689933962,1.08801963173903,0.012068931199843,0.0319170580535982
"1",3491355,3491755,401,"*",4.98178645106455,5.47784387599787,4.21970719649756,1.25813667950032,0.0120722506132737,0.0319236939242625
"22",20495613,20496013,401,"*",6.74623876299366,7.15606315446156,6.17164630404523,0.984416850416325,0.0120809340929488,0.0319445126156592
"1",175029753,175030153,401,"*",4.92006933035164,5.41452275975814,4.16181939993543,1.25270335982271,0.0120826394453129,0.0319468781254183
"9",106860117,106860517,401,"*",4.83382276422011,5.33957862198128,4.0482782096424,1.29130041233887,0.0120985450811806,0.0319858022682123
"21",16194047,16194447,401,"*",5.72663692838235,6.14973371135897,5.12541952561964,1.02431418573934,0.0120989844383236,0.0319858022682123
"6",21185905,21186305,401,"*",5.42291198779981,5.90540147055369,4.69277702895636,1.21262444159733,0.0121010970253006,0.0319887045981307
"10",52516952,52517352,401,"*",4.83919517497407,5.41669032737565,3.86136807875894,1.55532224861672,0.0121017059040791,0.0319887045981307
"X",41475577,41475977,401,"*",6.40391281438142,6.85164875362532,5.751242448115,1.10040630551032,0.0121069584015729,0.0320004419677743
"X",120309479,120309879,401,"*",4.62970660415105,5.16170368744028,3.7778484010443,1.38385528639598,0.0121141003962925,0.0320171716423308
"7",39833183,39833583,401,"*",4.60492517231395,5.18032884838731,3.63322741956038,1.54710142882693,0.0121274234951513,0.0320486532841659
"16",47079845,47080245,401,"*",5.32119737337062,5.80795058906936,4.5811321220483,1.22681846702106,0.012127638542285,0.0320486532841659
"11",116835865,116836265,401,"*",4.7751123087311,5.29108539146009,3.96425165739493,1.32683373406516,0.012129189701429,0.0320506029369038
"1",90706845,90707245,401,"*",5.19471384821044,5.67903608481083,4.46032234786677,1.21871373694406,0.0121314097411458,0.0320543196835048
"10",62861054,62861454,401,"*",4.49694868504954,5.11261285874564,3.40071739738374,1.7118954613619,0.0121328410642761,0.0320559520783651
"2",163207961,163208361,401,"*",3.53544759891225,4.20362516051006,2.25243194804244,1.95119321246763,0.0121363598608721,0.0320630991590886
"X",155026681,155027081,401,"*",5.6963807039795,6.15174973682219,5.02720642136584,1.12454331545636,0.0121433504013347,0.0320794166810266
"15",57392470,57392870,401,"*",3.78073314991345,4.50232570355417,2.2702706599796,2.23205504357457,0.0121454530855372,0.0320828204989278
"10",112815601,112816001,401,"*",4.78277871645334,5.31040898275738,3.94225450227116,1.36815448048622,0.0121467330660886,0.0320840507934143
"10",5071588,5071988,401,"*",3.78514224539999,4.41679358815074,2.63526191919505,1.78153166895569,0.0121491302422074,0.0320882316552009
"11",66694723,66695123,401,"*",5.13887278027055,5.6647835270207,4.30277788569491,1.36200564132579,0.0121537419771461,0.0320982606479534
"4",41015020,41015420,401,"*",5.03295606191156,5.53979293128294,4.24476232460383,1.29503060667911,0.0121608420676252,0.0321148596496684
"10",75235806,75236206,401,"*",5.87591449903725,6.29854204109408,5.27565105800555,1.02289098308852,0.012161979867238,0.0321157120150547
"12",110649449,110649849,401,"*",4.30000932554243,4.94166823956054,3.11518445482651,1.82648378473403,0.0121665897393189,0.0321242689955946
"2",132268245,132268645,401,"*",5.56724537377175,6.00341666090921,4.93906323370818,1.06435342720103,0.0121668508397689,0.0321242689955946
"8",66961409,66961809,401,"*",4.11499734838239,4.70445939947291,3.10141387894038,1.60304552053252,0.0121717339610354,0.0321350087102604
"19",33580631,33581031,401,"*",5.25710760282441,5.78934874603821,4.40461229466535,1.38473645137286,0.0121775370774846,0.0321481757336997
"5",9544491,9544891,401,"*",5.10530285944628,5.61519444953544,4.30958585812598,1.30560859140947,0.012186094647383,0.0321686121448033
"15",41989657,41990057,401,"*",4.52722618682232,5.07020425424082,3.64631149287236,1.42389276136846,0.0121889315417574,0.0321739455031759
"15",36599737,36600137,401,"*",4.72240577226413,5.2727861921972,3.82144020475674,1.45134598744046,0.0121914475687319,0.0321784312410953
"8",41076252,41076652,401,"*",5.118317065867,5.60243102314318,4.38441019659574,1.21802082654743,0.0121999815392752,0.0321987992346683
"9",114229251,114229651,401,"*",6.11542573199474,6.54512010372631,5.5006950636492,1.04442504007711,0.0122072102194124,0.0322157197432006
"1",171909741,171910141,401,"*",4.88848159954595,5.41405436076748,4.05325510748603,1.36079925328145,0.0122082158909967,0.0322158662707789
"12",129607378,129607778,401,"*",5.99037903250715,6.44450941575562,5.32390172733143,1.1206076884242,0.0122091186521431,0.0322158662707789
"8",73370451,73370851,401,"*",3.89978615211124,4.52034183071271,2.78741358078552,1.73292824992719,0.0122104070397844,0.0322158662707789
"9",6015462,6015862,401,"*",5.47964126923531,5.94677237733121,4.78448444163063,1.16228793570058,0.0122105360560878,0.0322158662707789
"9",69173876,69174276,401,"*",5.3685346580347,5.82487503126042,4.69724026738319,1.12763476387723,0.0122159826856821,0.0322280785850707
"12",65169487,65169887,401,"*",5.61606959104792,6.04954211320874,4.99351493067484,1.0560271825339,0.0122170560559451,0.032228752549271
"16",54936158,54936558,401,"*",4.85564287701627,5.38826527180334,4.00215155324825,1.38611371855509,0.0122246604332968,0.032244938028953
"11",134276343,134276743,401,"*",4.59624416318847,5.14749533270665,3.69289473001829,1.45460060268836,0.0122248281700977,0.032244938028953
"20",33401293,33401693,401,"*",5.24104588556667,5.73453159751302,4.48509929214597,1.24943230536705,0.0122285788158556,0.0322526719986597
"3",129688391,129688791,401,"*",5.78049474088433,6.27950491998203,5.01132828167182,1.26817663831022,0.0122318414126107,0.0322591177981736
"9",80410096,80410496,401,"*",5.51431565338648,5.97528955207468,4.83284491740868,1.142444634666,0.0122386199634497,0.0322748347637379
"16",67833610,67834010,401,"*",5.55662058168725,5.9809502950634,4.95289215219464,1.02805814286876,0.0122428318627069,0.0322837814841801
"18",26548454,26548854,401,"*",5.24345016648685,5.74123756478653,4.47722461270053,1.264012952086,0.0122600047163824,0.0323269021576775
"3",59633161,59633561,401,"*",3.84528369203114,4.47456751200601,2.7035131839815,1.77105432802451,0.0122610672253054,0.0323275405116049
"20",54207792,54208192,401,"*",5.90483161823706,6.32340190849915,5.31277747644468,1.01062443205447,0.0122769897694563,0.0323665490632665
"1",109509453,109509853,401,"*",5.52070247590899,5.94162729624002,4.92389276456599,1.01773453167403,0.0122775050464076,0.0323665490632665
"16",21521464,21521864,401,"*",6.12133807841805,6.56429731811629,5.47885667478638,1.08544064332991,0.0122832717211282,0.0323795851551602
"9",19799749,19800149,401,"*",4.39306061462244,4.974955406495,3.40222479571238,1.57273061078262,0.0122847016730546,0.0323811883554113
"11",126282888,126283288,401,"*",5.8867429742395,6.32920815602232,5.24530941300644,1.08389874301588,0.0122904225293173,0.0323928503255133
"12",92582808,92583208,401,"*",6.16195997384312,6.5941363912305,5.54209645030225,1.05203994092825,0.012290770104983,0.0323928503255133
"3",110773445,110773845,401,"*",5.2038950820148,5.70262119310033,4.43541259088018,1.26720860222015,0.012296343021405,0.0324053705467792
"10",16436770,16437170,401,"*",3.92814486115104,4.54671758197709,2.82234415854166,1.72437342343543,0.0123134051875371,0.0324481654523982
"10",112958397,112958797,401,"*",4.87643565426171,5.41648813526881,4.00334136938899,1.41314676587982,0.0123252081073995,0.0324770964467012
"2",26914260,26914660,401,"*",5.2194434993422,5.70636703876689,4.47897952624342,1.22738751252347,0.0123271683365806,0.0324800896780088
"2",101473991,101474391,401,"*",3.54080600307274,4.21301893461163,2.24207872180873,1.9709402128029,0.0123295007039286,0.0324840629672106
"20",50071212,50071612,401,"*",5.0246172321594,5.52934736425008,4.24158005408491,1.28776731016516,0.0123310526512662,0.0324859797198966
"12",58896288,58896688,401,"*",3.59928405735273,4.28872048917134,2.23098090688801,2.05773958228333,0.0123324494350769,0.0324874874675604
"17",37742067,37742467,401,"*",3.38476214609465,4.06093140971108,2.07041962379233,1.99051178591875,0.0123362576413711,0.032495347021899
"4",69051036,69051436,401,"*",3.2768542854124,3.96590856727393,1.91014106604666,2.05576750122727,0.0123419769052359,0.0325070701618234
"7",110804485,110804885,401,"*",3.83995796444233,4.48738533600629,2.63448601451391,1.85289932149238,0.0123423580522546,0.0325070701618234
"13",33611141,33611541,401,"*",5.20681170696259,5.72246930581614,4.39674214829435,1.32572715752178,0.0123569465558089,0.0325433178776297
"20",19212579,19212979,401,"*",4.63884809181428,5.2065820818055,3.68933253832298,1.51724954348253,0.0123701851339722,0.0325760058156146
"3",9422735,9423135,401,"*",5.38929433048667,5.89460131997483,4.6048477857437,1.28975353423112,0.0123712554119216,0.0325766471699652
"6",13860081,13860481,401,"*",4.69391074275451,5.23022897456577,3.8307145220005,1.39951445256526,0.0123756033161772,0.0325854862876696
"1",32291890,32292290,401,"*",5.82102461832675,6.21450962369055,5.27822458830568,0.936285035384873,0.0123762660588078,0.0325854862876696
"5",74866006,74866406,401,"*",5.60213844650454,6.03499099962556,4.98087197233402,1.05411902729154,0.0123798778780899,0.0325928180602828
"5",123089635,123090035,401,"*",4.58199457814758,5.12429304638245,3.70290172637001,1.42139132001245,0.0123814252796566,0.0325947141715385
"14",75277046,75277446,401,"*",5.67997016347373,6.12389236148004,5.03544320807751,1.08844915340253,0.0123930685809868,0.0326231862091791
"17",79610728,79611128,401,"*",3.67096598688166,4.31100432402876,2.49187420857036,1.8191301154584,0.0123961073386312,0.0326288237414457
"17",27403366,27403766,401,"*",4.11119018585968,4.70171445413169,3.09437506642122,1.60733938771048,0.0123971228762462,0.0326288237414457
"11",3165025,3165425,401,"*",5.12760466953347,5.65914801531621,4.27692988996529,1.38221812535091,0.012398113447372,0.0326288237414457
"1",58815092,58815492,401,"*",5.87486478728351,6.30909975826048,5.25072355376597,1.05837620449451,0.0123990667574569,0.0326288237414457
"6",129710005,129710405,401,"*",5.79968996989317,6.26941715614381,5.09870582176942,1.17071133437439,0.0123995883177775,0.0326288237414457
"12",49337002,49337402,401,"*",4.98306053508445,5.49241395497562,4.18867296499853,1.30374098997709,0.0124001785485775,0.0326288237414457
"17",39699956,39700356,401,"*",5.0317080840989,5.52222507776718,4.28279512410587,1.23942995366131,0.0124022228814728,0.0326320239330631
"12",32270917,32271317,401,"*",5.98176666134008,6.4268795279804,5.33470453348369,1.09217499449671,0.0124035990870593,0.0326334658761091
"18",57586365,57586765,401,"*",5.18662996449065,5.69054062778322,4.40559156548308,1.28494906230014,0.0124063084844022,0.0326362954843035
"19",38949693,38950093,401,"*",4.98197236026833,5.50544055500069,4.15213694630399,1.3533036086967,0.0124063310846458,0.0326362954843035
"20",46031765,46032165,401,"*",4.12085655976937,4.72806020331685,3.05199875207958,1.67606145123727,0.0124084377562516,0.0326396583008904
"12",124567578,124567978,401,"*",5.82238858975196,6.26717789452581,5.17601603810558,1.09116185642023,0.012430884254155,0.0326965198017972
"8",52941415,52941815,401,"*",5.15337972021594,5.63425935998245,4.42696882351847,1.20729053646398,0.0124350048675654,0.032705174996766
"9",71663976,71664376,401,"*",4.58209834455772,5.17427105056833,3.56024896598405,1.61402208458428,0.0124434947859812,0.0327253199323768
"7",80764109,80764509,401,"*",4.08386978481815,4.66868008155247,3.08432630045746,1.58435378109501,0.0124516584987608,0.0327446043436447
"1",53470119,53470519,401,"*",5.21298072487542,5.70389333703346,4.46313325828478,1.24076007874867,0.0124556666678406,0.0327529589175571
"3",170037798,170038198,401,"*",4.74820223829775,5.27589752374132,3.90751017007279,1.36838735366853,0.0124769539314034,0.0328067458102908
"1",226703290,226703690,401,"*",5.17363691609554,5.64212621944921,4.47543564202966,1.16669057741955,0.0124809205100949,0.0328149857729885
"4",5711122,5711522,401,"*",5.62268397047251,6.05053025556339,5.01175760186952,1.03877265369387,0.0124850188570917,0.0328235710598373
"5",151150488,151150888,401,"*",4.97935731102266,5.46685564458367,4.23754660340269,1.22930904118098,0.0125024694275696,0.032867256342915
"3",64047791,64048191,401,"*",5.71724072190216,6.20526830897496,4.9741883929201,1.23107991605486,0.0125046738480206,0.0328708335472681
"10",13528835,13529235,401,"*",4.96255339436495,5.49503167310397,4.10943868400052,1.38559298910345,0.0125061702097142,0.0328708335472681
"11",41459889,41460289,401,"*",4.35260631371173,4.91807954873347,3.40954253848772,1.50853701024575,0.0125063327718161,0.0328708335472681
"1",211260660,211261060,401,"*",5.85150976695279,6.27890989321669,5.24149958963699,1.03741030357969,0.0125078955434541,0.0328727483488471
"19",10891620,10892020,401,"*",4.94247995445294,5.44328539502467,4.16898029049688,1.27430510452779,0.0125126616030758,0.0328830810862744
"1",28232746,28233146,401,"*",5.04336398206733,5.51849857252401,4.33013185552955,1.18836671699446,0.0125221388734704,0.0329057926088848
"3",129316184,129316584,401,"*",5.50473353750547,5.94988039851694,4.85759893260527,1.09228146591167,0.0125244747828347,0.0329097362191797
"1",117170208,117170608,401,"*",5.14121625136288,5.65296903063351,4.34088828457547,1.31208074605805,0.0125313743874484,0.0329256702249128
"11",128983026,128983426,401,"*",3.38320559187787,4.0701576889828,2.02519982135948,2.04495786762332,0.0125335947565886,0.0329293084270314
"X",53225184,53225584,401,"*",4.90566534498826,5.41910078209764,4.10115084299047,1.31794993910717,0.0125352739000077,0.032931524285346
"3",157376862,157377262,401,"*",5.91179879954006,6.32599337561339,5.32852066918329,0.997472706430099,0.0125451292227927,0.0329552181263282
"10",43420469,43420869,401,"*",3.42265839854333,4.12183700177645,2.01307302758547,2.10876397419098,0.0125572761543295,0.0329849283104594
"2",3379589,3379989,401,"*",6.05371423291318,6.47714955879539,5.45180799128082,1.02534156751457,0.0125619986721325,0.0329951336939547
"3",69080129,69080529,401,"*",5.52248382904806,5.97761872307464,4.85381991348253,1.1237988095921,0.0125630330082846,0.0329956510470204
"14",76961798,76962198,401,"*",5.84075435598603,6.33054109153144,5.0935641083147,1.23697698321674,0.0125675079392283,0.0330052041347209
"1",17011693,17012093,401,"*",5.63446191772822,6.05216140636653,5.04416065750575,1.00800074886079,0.0125684785439364,0.0330055533852229
"5",88204230,88204630,401,"*",6.1883298495452,6.63272874976869,5.54278868525829,1.0899400645104,0.0125776335666526,0.0330273939131266
"5",97142518,97142918,401,"*",5.31367631510006,5.79140793253374,4.59450817901358,1.19689975352016,0.0125854957249611,0.0330458368458964
"11",118689857,118690257,401,"*",6.08291667624575,6.55467295460554,5.37735411083512,1.17731884377042,0.0125892438050742,0.0330523384207748
"1",155062660,155063060,401,"*",5.21122864407092,5.66909040948621,4.53660441486731,1.13248599461889,0.0125896494609027,0.0330523384207748
"17",10729609,10730009,401,"*",4.63648498882736,5.18049760720396,3.75279083552667,1.42770677167728,0.012594269347668,0.0330622644487347
"9",86549396,86549796,401,"*",4.8410523714276,5.36797711407435,4.0023478037092,1.36562931036514,0.0126024397266725,0.0330815092258879
"10",24579880,24580280,401,"*",3.84026662391181,4.48629775782148,2.639827012185,1.84647074563648,0.0126040695751241,0.0330835836356374
"7",77684014,77684414,401,"*",5.21123985944607,5.71043663762984,4.44162386424415,1.26881277338569,0.0126107070722067,0.03309880113723
"8",81041019,81041419,401,"*",3.34584595381136,4.06339106987388,1.85424791377869,2.20914315609519,0.0126222887773492,0.0331269926057457
"12",62655660,62656060,401,"*",4.77488426642109,5.40151609490192,3.64212855495636,1.75938753994556,0.0126237630732342,0.0331286553538276
"3",165837112,165837512,401,"*",5.18114771659979,5.70997360218103,4.33753254110033,1.3724410610807,0.0126361647428819,0.0331589927762733
"18",58847609,58848009,401,"*",6.67727589331816,7.09208328320511,6.09277350130291,0.9993097819022,0.0126386503919548,0.0331633069217945
"1",85328992,85329392,401,"*",5.50487980373262,6.04777527739043,4.62418669250272,1.42358858488771,0.0126409436491429,0.0331671156978843
"11",208485,208885,401,"*",5.36841810017513,5.82436856279796,4.6979752985647,1.12639326423326,0.0126453904921398,0.0331765741362458
"3",129596206,129596606,401,"*",5.52996745663513,5.98354629110501,4.86468870386646,1.11885758723855,0.0126602065109247,0.0332132341781943
"10",86899245,86899645,401,"*",3.81382649118357,4.46918169224311,2.57934873958606,1.88983295265705,0.0126623883698106,0.0332167466429675
"7",43513265,43513665,401,"*",5.28375914775131,5.78607398626352,4.50660197470931,1.27947201155421,0.0126677091749848,0.033227439438839
"12",124388896,124389296,401,"*",6.17427127602282,6.59278918097039,5.58232267349272,1.01046650747767,0.0126684311404102,0.033227439438839
"1",230158666,230159066,401,"*",5.03759566955704,5.5356984667334,4.27061236309782,1.26508610363558,0.0126695357204646,0.033227439438839
"17",1083571,1083971,401,"*",4.60459200490227,5.13773771083454,3.74973198653922,1.38800572429531,0.0126704133637414,0.033227439438839
"12",49673489,49673889,401,"*",5.70814830670969,6.1516856655455,5.06443935274507,1.08724631280043,0.0126706807686528,0.033227439438839
"2",150120557,150120957,401,"*",5.38482342296857,5.89401584662858,4.59083322446909,1.30318262215949,0.0126735240121552,0.0332296875927522
"2",138779964,138780364,401,"*",5.26525671953391,5.72023817575557,4.59692711916071,1.12331105659486,0.0126740631098419,0.0332296875927522
"X",37685607,37686007,401,"*",4.81736625521603,5.32569881235754,4.02549578205825,1.30020303029929,0.0126740679837446,0.0332296875927522
"3",147377902,147378302,401,"*",5.88711173240591,6.36055305088404,5.17773107196095,1.18282197892309,0.0126770144360116,0.033235201386334
"11",17479571,17479971,401,"*",4.39825292458599,4.95644248830318,3.47571383210945,1.48072865619373,0.0126844231780262,0.0332524124081527
"5",139904087,139904487,401,"*",4.58684416631422,5.13555691364754,3.69042924805981,1.44512766558773,0.0127147636402426,0.0333297330016045
"2",9960977,9961377,401,"*",3.3823498084026,4.05695469873988,2.07420705086271,1.98274764787717,0.012722341505065,0.0333473787444676
"1",15603344,15603744,401,"*",5.62664753855054,6.0325273051241,5.05982793636566,0.972699368758445,0.0127464634452738,0.0334073122837388
"16",31487647,31488047,401,"*",4.80472457035805,5.31563403197274,4.00648842708006,1.30914560489268,0.0127472541467664,0.0334073122837388
"X",136909523,136909923,401,"*",5.45474127982281,5.90759796124072,4.79102961858376,1.11656834265696,0.0127477501649146,0.0334073122837388
"5",77086604,77087004,401,"*",5.84882275829791,6.28399375224183,5.22273022475941,1.06126352748242,0.0127497339764587,0.0334102891273777
"5",126924290,126924690,401,"*",3.40929468263785,4.11490389279242,1.97163949905739,2.14326439373503,0.0127568901690618,0.0334268187406378
"1",2003660,2004060,401,"*",4.83978549545832,5.35208727783734,4.03809345320403,1.31399382463331,0.0127595129390248,0.0334314680397189
"8",6800679,6801079,401,"*",4.24370012994394,4.84561528713207,3.19161311935687,1.6540021677752,0.0127635170304745,0.0334397357093628
"9",133133322,133133722,401,"*",5.8960479903402,6.29915190540511,5.33466054497638,0.964491360428728,0.0127708625269433,0.0334548680787206
"13",112096440,112096840,401,"*",3.78833511162126,4.43973601274971,2.56841790211194,1.87131811063776,0.0127709909054947,0.0334548680787206
"13",94947993,94948393,401,"*",6.79401777591771,7.23416373004004,6.15748811985971,1.07667561018033,0.012789790336771,0.033501887816933
"10",102409074,102409474,401,"*",4.55078728830807,5.09773421177746,3.65916955158387,1.43856466019359,0.0127918528947116,0.0335050632453614
"2",117492172,117492572,401,"*",4.46152444733294,5.03806218843933,3.48650750473236,1.55155468370697,0.0127979135698007,0.0335187096247542
"16",24609837,24610237,401,"*",5.99013695755925,6.43974258656507,5.33344950840511,1.10629307815996,0.0128078656181927,0.0335415528059253
"3",157437013,157437413,401,"*",4.60618936849165,5.17405823212128,3.65628767649085,1.51777055563042,0.0128083378608963,0.0335415528059253
"6",128882977,128883377,401,"*",4.93903250594896,5.46782296290561,4.09550905404716,1.37231390885845,0.0128113264670273,0.0335471496615327
"X",123732860,123733260,401,"*",4.99254878310409,5.51237470114644,4.17197771250826,1.34039698863818,0.0128146863708241,0.0335537179716893
"17",17237099,17237499,401,"*",6.47976297585174,6.87845205489438,5.92695182285626,0.95150023203812,0.0128328280755554,0.0335989872085837
"4",86482900,86483300,401,"*",6.24900147293404,6.64348699800332,5.70428491758741,0.939202080415914,0.0128356328978149,0.0336040427571471
"7",134432603,134433003,401,"*",5.12051218556438,5.61313031603353,4.36662615616527,1.24650415986826,0.0128369323793703,0.0336040427571471
"7",50721189,50721589,401,"*",4.54840212462618,5.12871120513797,3.56227299961244,1.56643820552553,0.0128373174201435,0.0336040427571471
"8",28092799,28093199,401,"*",6.47657934507139,6.87077883470334,5.93241109478928,0.93836773991406,0.0128405170520189,0.0336101855930487
"1",24018749,24019149,401,"*",6.49319548178951,6.91759885738353,5.88931682293314,1.02828203445039,0.0128445909508393,0.0336186158636249
"X",41026360,41026760,401,"*",4.20415106618181,4.81550031164628,3.12196538095249,1.69353493069379,0.0128546020779416,0.0336425837061113
"9",116905126,116905526,401,"*",4.75977293449269,5.32824131866054,3.80815314682359,1.52008817183695,0.0128564806557967,0.0336452655748831
"17",66549808,66550208,401,"*",3.5756227725575,4.25616739000985,2.24376122798837,2.01240616202148,0.0128589288274592,0.0336494376090585
"1",78491248,78491648,401,"*",5.59647322737195,6.00693498025873,5.02061891002687,0.986316070231855,0.012861069010663,0.0336521359887139
"13",37870035,37870435,401,"*",5.71335267928975,6.15520496562058,5.07321744704312,1.08198751857746,0.0128616680537517,0.0336521359887139
"11",90240293,90240693,401,"*",3.98061161701655,4.57846987588674,2.94121794803582,1.63725192785092,0.0128685271530238,0.0336678470179769
"17",51056935,51057335,401,"*",5.78369218189533,6.29630224942648,4.98123336812462,1.31506888130187,0.0128714348112534,0.0336702353041581
"1",184973879,184974279,401,"*",5.24201320441198,5.71577914085424,4.53189532370388,1.18388381715036,0.0128718183350511,0.0336702353041581
"16",30183196,30183596,401,"*",5.68212707270434,6.12256716862476,5.04497682478509,1.07759034383968,0.0128726153222895,0.0336702353041581
"2",62465906,62466306,401,"*",3.99008075654713,4.61154069013518,2.87469834560486,1.73684234453032,0.012873106846292,0.0336702353041581
"9",88971234,88971634,401,"*",4.8800836741166,5.41895774921656,4.01012300237814,1.40883474683842,0.0128743625988305,0.0336702353041581
"17",82065625,82066025,401,"*",4.94441061972742,5.43532290198201,4.19456393277422,1.24075896920779,0.0128745669304576,0.0336702353041581
"2",77537926,77538326,401,"*",3.29810962264989,3.99859100408553,1.88289156852326,2.11569943556226,0.0128760112885052,0.0336717778611799
"19",36916226,36916626,401,"*",5.68330950106201,6.41989615924013,4.1002401887567,2.31965597048343,0.01288196587615,0.0336851140343629
"5",120464931,120465331,401,"*",5.44208956163748,5.91864436958987,4.72561560298173,1.19302876660814,0.0128892784320537,0.0337019991596976
"16",17416488,17416888,401,"*",5.74922401368783,6.21931004317896,5.04743170129491,1.17187834188406,0.012890694335168,0.0337034649049803
"10",72158178,72158578,401,"*",4.57067782630302,5.1256689945331,3.65702779639625,1.46864119813685,0.0128933566425327,0.0337073865860185
"21",41167851,41168251,401,"*",5.19403446646359,5.66040746652852,4.50057293407154,1.15983453245698,0.012893905136815,0.0337073865860185
"1",207868962,207869362,401,"*",5.45085548735973,5.93119859712877,4.72568269587859,1.20551590125018,0.0128962801188521,0.0337113087752544
"8",33513330,33513730,401,"*",6.16221645423753,6.5625059141813,5.60630530700633,0.956200607174973,0.0128971165309857,0.0337113087752544
"3",65728075,65728475,401,"*",3.9427291211548,4.60007362802262,2.70085514346732,1.89921848455531,0.0129012503666369,0.0337195559797038
"4",176195392,176195792,401,"*",5.80286664145617,6.23004317185067,5.19331529506243,1.03672787678823,0.0129019831871382,0.0337195559797038
"10",689575,689975,401,"*",5.69480889538681,6.15798300080882,5.00846918550796,1.14951381530086,0.0129048884386533,0.0337249120597358
"7",75359137,75359537,401,"*",3.61617132984821,4.29112902993558,2.30663326394748,1.9844957659881,0.0129145181977266,0.0337478397150487
"7",8618465,8618865,401,"*",3.72318333804917,4.36535303789004,2.53654539558985,1.82880764230019,0.0129173056802801,0.0337528854791615
"15",38532855,38533255,401,"*",4.89161162777538,5.389806205303,4.12440771111079,1.26539849419221,0.0129208452063575,0.0337598955315505
"6",11202867,11203267,401,"*",5.71274462775153,6.1451542845696,5.09239737148987,1.05275691307973,0.0129226671535354,0.0337624172203891
"1",43936415,43936815,401,"*",4.67378448118457,5.23491697937964,3.74300006293832,1.49191691644132,0.0129267043220736,0.0337707257910886
"6",37697053,37697453,401,"*",4.91228001152581,5.43808227134206,4.07646393680157,1.36161833454049,0.0129318182459625,0.0337818460729188
"2",46162,46562,401,"*",4.56082807013933,5.1060429116564,3.6738947294972,1.4321481821592,0.0129372422839563,0.0337937749391458
"9",134135743,134136143,401,"*",5.77041170811549,6.18311641241035,5.19010351158752,0.993012900822836,0.012939983554583,0.033798694947951
"18",12038862,12039262,401,"*",5.15244500694874,5.63999274156972,4.41051846960188,1.22947427196785,0.0129466796034986,0.0338121670810139
"15",65049361,65049761,401,"*",4.99631240229767,5.47557016498814,4.27363952677075,1.20193063821739,0.0129468576012166,0.0338121670810139
"7",44257821,44258221,401,"*",4.83873700093073,5.42052936072002,3.84820584088609,1.57232351983394,0.0129488082486009,0.0338150202285023
"17",28405782,28406182,401,"*",5.01136034085151,5.50197820407868,4.26220919457512,1.23976900950356,0.0129513570319604,0.033819434889819
"8",61287899,61288299,401,"*",5.18500779043159,5.65843803553673,4.47565226848741,1.18278576704932,0.01295649425971,0.0338306076343259
"20",45891178,45891578,401,"*",5.8045074046474,6.2308791607368,5.19660570458238,1.03427345615442,0.0129598815368805,0.0338372099177868
"5",180179518,180179918,401,"*",3.4193532924638,4.09512980430119,2.10657042332043,1.98855938098077,0.0129645248867416,0.0338458838943431
