peak_chrom	peak_start	peak_end	gene_id	gene_name	distance	location
4	83012864	83013264				error
4	83034786	83035186				error
4	83284453	83284853				error
4	83361680	83362080				error
4	83455746	83456146				error
4	83484926	83485326				error
4	84493228	84493628				error
4	84499227	84499627				error
4	84582593	84582993				error
4	84966549	84966949				error
4	85475007	85475407				error
4	85826081	85826481				error
4	85930058	85930458				error
4	86359959	86360359				error
4	86441642	86442042				error
4	86482900	86483300				error
4	86594001	86594401				error
4	86892059	86892459				error
4	86934705	86935105				error
4	87006859	87007259				error
4	87038804	87039204				error
4	87220354	87220754				error
4	87391165	87391565				error
4	87422445	87422845				error
4	88007462	88007862				error
4	88158793	88159193				error
4	88284541	88284941				error
4	88378929	88379329				error
4	88523594	88523994				error
4	88592191	88592591				error
4	88823094	88823494				error
4	89056870	89057270				error
4	89111297	89111697				error
4	89307742	89308142				error
4	89641077	89641477				error
4	89709045	89709445				error
4	89837001	89837401				error
4	90127276	90127676				error
4	92305416	92305816				error
4	93828400	93828800				error
4	94207491	94207891				error
4	94451752	94452152				error
4	94757989	94758389				error
4	95044353	95044753				error
4	95181324	95181724				error
4	95549019	95549419				error
4	95572633	95573033				error
4	97391044	97391444				error
4	98143274	98143674				error
4	98261081	98261481				error
4	98658544	98658944				error
4	98928965	98929365				error
4	98995311	98995711				error
4	99088546	99088946				error
4	99468042	99468442				error
4	99563716	99564116				error
4	99894302	99894702				error
4	99946463	99946863				error
4	99950260	99950660				error
4	101031933	101032333				error
4	101347457	101347857				error
4	101953910	101954310				error
4	102344647	102345047				error
4	102501533	102501933				error
4	102760694	102761094				error
4	102827832	102828232				error
4	102868888	102869288				error
4	103076356	103076756				error
4	103198206	103198606				error
4	103719700	103720100				error
4	104420844	104421244				error
4	104424987	104425387				error
4	104490958	104491358				error
4	104492186	104492586				error
4	104494823	104495223				error
4	105146479	105146879				error
4	105473782	105474182				error
4	105637538	105637938				error
4	105708512	105708912				error
4	106316232	106316632				error
4	107720120	107720520				error
4	107931436	107931836				error
4	107989657	107990057				error
4	108167655	108168055				error
4	108168659	108169059				error
4	108620303	108620703				error
4	109433446	109433846				error
4	109559944	109560344				error
4	109815416	109815816				error
4	109921342	109921742				error
4	110196488	110196888				error
4	110198501	110198901				error
4	110620894	110621294				error
4	110622934	110623334				error
4	110631977	110632377				error
4	112145297	112145697				error
4	112231510	112231910				error
4	112285614	112286014				error
4	112516407	112516807				error
4	112637060	112637460				error
4	113756019	113756419				error
4	113762475	113762875				error
4	114598345	114598745				error
4	115113720	115114120				error
4	118033566	118033966				error
4	118591490	118591890				error
4	118685322	118685722				error
4	118835957	118836357				error
4	119212361	119212761				error
4	119300459	119300859				error
4	119454516	119454916				error
4	119498528	119498928				error
4	119627392	119627792				error
4	119628750	119629150				error
4	119788473	119788873				error
4	120066675	120067075				error
4	120526062	120526462				error
4	120922404	120922804				error
4	121071244	121071644				error
4	121156899	121157299				error
4	121380543	121380943				error
4	121633700	121634100				error
4	121696886	121697286				error
4	121711595	121711995				error
4	121801138	121801538				error
4	121823746	121824146				error
4	121870340	121870740				error
4	122152191	122152591				error
4	122732406	122732806				error
4	122922676	122923076				error
4	123444324	123444724				error
4	123463949	123464349				error
4	123505660	123506060				error
4	123616905	123617305				error
4	123976326	123976726				error
4	124712685	124713085				error
4	124934972	124935372				error
4	125314789	125315189				error
4	127048730	127049130				error
4	127622898	127623298				error
4	127632698	127633098				error
4	127782175	127782575				error
4	127880750	127881150				error
4	127965069	127965469				error
4	128060990	128061390				error
4	128287832	128288232				error
4	128327817	128328217				error
4	128682834	128683234				error
4	128809497	128809897				error
4	128811789	128812189				error
4	129093361	129093761				error
4	133148995	133149395				error
4	136103729	136104129				error
4	137532401	137532801				error
4	137543164	137543564				error
4	139015473	139015873				error
4	139082875	139083275				error
4	139084188	139084588				error
4	139177834	139178234				error
4	139295494	139295894				error
4	139301222	139301622				error
4	139453747	139454147				error
4	139555614	139556014				error
4	139734869	139735269				error
4	139816164	139816564				error
4	140049207	140049607				error
4	140150965	140151365				error
4	140154035	140154435				error
4	140237562	140237962				error
4	140253003	140253403				error
4	140351430	140351830				error
4	140373331	140373731				error
4	140427362	140427762				error
4	140523897	140524297				error
4	140654174	140654574				error
4	140756671	140757071				error
4	141133234	141133634				error
4	141220843	141221243				error
4	141307310	141307710				error
4	142405086	142405486				error
4	142414399	142414799				error
4	142752537	142752937				error
4	142846349	142846749				error
4	143184567	143184967				error
4	143335996	143336396				error
4	143513258	143513658				error
4	144376947	144377347				error
4	144645943	144646343				error
4	145098018	145098418				error
4	145180438	145180838				error
4	145481648	145482048				error
4	145619125	145619525				error
4	145732870	145733270				error
4	145735154	145735554				error
4	145936830	145937230				error
4	145938718	145939118				error
4	146175636	146176036				error
4	146521947	146522347				error
4	146945651	146946051				error
4	147481084	147481484				error
4	147617247	147617647				error
4	147683910	147684310				error
4	148442354	148442754				error
4	149164300	149164700				error
4	150078232	150078632				error
4	150579670	150580070				error
4	151015542	151015942				error
4	151099367	151099767				error
4	151760915	151761315				error
4	152352646	152353046				error
4	152536007	152536407				error
4	152595386	152595786				error
4	152605650	152606050				error
4	152779606	152780006				error
4	153151999	153152399				error
4	153153353	153153753				error
4	153206642	153207042				error
4	153210697	153211097				error
4	153222713	153223113				error
4	153242299	153242699				error
4	153249212	153249612				error
4	153257380	153257780				error
4	153344501	153344901				error
4	153466084	153466484				error
4	153629781	153630181				error
4	153788834	153789234				error
4	153789879	153790279				error
4	153929670	153930070				error
4	154277146	154277546				error
4	154491588	154491988				error
4	154516251	154516651				error
4	154550222	154550622				error
4	155376689	155377089				error
4	155758784	155759184				error
4	155984330	155984730				error
4	155994539	155994939				error
4	156971725	156972125				error
4	157220332	157220732				error
4	157222267	157222667				error
4	157898799	157899199				error
4	158402096	158402496				error
4	158671910	158672310				error
4	158723086	158723486				error
4	158768691	158769091				error
4	158962399	158962799				error
4	159102965	159103365				error
4	159267115	159267515				error
4	159308929	159309329				error
4	159383372	159383772				error
4	159685437	159685837				error
4	161197858	161198258				error
4	162164008	162164408				error
4	163166564	163166964				error
4	163494388	163494788				error
4	164956848	164957248				error
4	165112585	165112985				error
4	165207372	165207772				error
4	165327263	165327663				error
4	165378916	165379316				error
4	165873362	165873762				error
4	168480166	168480566				error
4	168631621	168632021				error
4	168647678	168648078				error
4	168816667	168817067				error
4	168831921	168832321				error
4	169010151	169010551				error
4	169244068	169244468				error
4	169270813	169271213				error
4	169612343	169612743				error
4	169620263	169620663				error
4	169757765	169758165				error
4	170026304	170026704				error
4	170089932	170090332				error
4	171813265	171813665				error
4	172068515	172068915				error
4	172253327	172253727				error
4	173168931	173169331				error
4	173334381	173334781				error
4	173370670	173371070				error
4	173919592	173919992				error
4	174829170	174829570				error
4	174865506	174865906				error
4	176001201	176001601				error
4	176065697	176066097				error
4	176195392	176195792				error
4	176314144	176314544				error
4	176319684	176320084				error
4	176451524	176451924				error
4	176792600	176793000				error
4	177191463	177191863				error
4	177442179	177442579				error
4	182143906	182144306				error
4	182448700	182449100				error
4	182560376	182560776				error
4	182806394	182806794				error
4	182917193	182917593				error
4	183098935	183099335				error
4	183407106	183407506				error
4	183444385	183444785				error
4	183504443	183504843				error
4	183506040	183506440				error
4	183659014	183659414				error
4	183905418	183905818				error
4	183988014	183988414				error
4	184168457	184168857				error
4	184347364	184347764				error
4	184472836	184473236				error
4	184537529	184537929				error
4	184649332	184649732				error
4	184734067	184734467				error
4	184825847	184826247				error
4	185128329	185128729				error
4	185142998	185143398				error
4	185209364	185209764				error
4	185396352	185396752				error
4	185425883	185426283				error
4	185471232	185471632				error
4	185535249	185535649				error
4	185839091	185839491				error
4	186144306	186144706				error
4	186191222	186191622				error
4	186701279	186701679				error
4	186723500	186723900				error
4	186726609	186727009				error
4	186887356	186887756				error
4	186889043	186889443				error
4	188703110	188703510				error
4	189940564	189940964				error
5	53526	53926				error
5	82086	82486				error
5	218034	218434				error
5	271338	271738				error
5	472901	473301				error
5	612047	612447				error
5	693266	693666				error
5	757978	758378				error
5	784587	784987				error
5	892541	892941				error
5	980260	980660				error
5	1008681	1009081				error
5	1102312	1102712				error
5	1111779	1112179				error
5	1294933	1295333				error
5	1344900	1345300				error
5	1385856	1386256				error
5	1523958	1524358				error
5	1594336	1594736				error
5	1644982	1645382				error
5	1799674	1800074				error
5	1801168	1801568				error
5	2038540	2038940				error
5	2206401	2206801				error
5	2538036	2538436				error
5	2751637	2752037				error
5	3103204	3103604				error
5	3197628	3198028				error
5	3595476	3595876				error
5	4627928	4628328				error
5	4636400	4636800				error
5	5422317	5422717				error
5	6378411	6378811				error
5	6633068	6633468				error
5	6713085	6713485				error
5	7396414	7396814				error
5	7850798	7851198				error
5	7868974	7869374				error
5	9233705	9234105				error
5	9337964	9338364				error
5	9544491	9544891				error
5	9545791	9546191				error
5	10016501	10016901				error
5	10103118	10103518				error
5	10250007	10250407				error
5	10353372	10353772				error
5	10441628	10442028				error
5	10564050	10564450				error
5	10627772	10628172				error
5	10761210	10761610				error
5	11482200	11482600				error
5	11588810	11589210				error
5	11904264	11904664				error
5	12331007	12331407				error
5	14011547	14011947				error
5	14142897	14143297				error
5	14144803	14145203				error
5	14440616	14441016				error
5	14581589	14581989				error
5	14664375	14664775				error
5	14871777	14872177				error
5	15500054	15500454				error
5	16178833	16179233				error
5	16465736	16466136				error
5	16713470	16713870				error
5	16936323	16936723				error
5	17217367	17217767				error
5	17218896	17219296				error
5	18329334	18329734				error
5	21459407	21459807				error
5	24644722	24645122				error
5	28192726	28193126				error
5	28403907	28404307				error
5	30994897	30995297				error
5	31161844	31162244				error
5	31193546	31193946				error
5	31220880	31221280				error
5	31532044	31532444				error
5	31537848	31538248				error
5	31638968	31639368				error
5	31809114	31809514				error
5	32042581	32042981				error
5	32174160	32174560				error
5	32312954	32313354				error
5	32444495	32444895				error
5	32506359	32506759				error
5	32585486	32585886				error
5	33440637	33441037				error
5	33854686	33855086				error
5	33891927	33892327				error
5	34007841	34008241				error
5	34244528	34244928				error
5	34656157	34656557				error
5	34684341	34684741				error
5	34717660	34718060				error
5	34839014	34839414				error
5	34915314	34915714				error
5	34929209	34929609				error
5	35617664	35618064				error
5	35859119	35859519				error
5	36151817	36152217				error
5	36241918	36242318				error
5	36311940	36312340				error
5	36535893	36536293				error
5	36606552	36606952				error
5	36690162	36690562				error
5	36876515	36876915				error
5	37054370	37054770				error
5	37249117	37249517				error
5	37371000	37371400				error
5	37379078	37379478				error
5	37840104	37840504				error
5	38556569	38556969				error
5	38715676	38716076				error
5	38725309	38725709				error
5	39074334	39074734				error
5	39424929	39425329				error
5	40679542	40679942				error
5	40755744	40756144				error
5	40798105	40798505				error
5	40835107	40835507				error
5	41870144	41870544				error
5	41903959	41904359				error
5	42423401	42423801				error
5	43008266	43008666				error
5	43017828	43018228				error
5	43064803	43065203				error
5	43121130	43121530				error
5	43191934	43192334				error
5	43313421	43313821				error
5	43483617	43484017				error
5	43514911	43515311				error
5	43556730	43557130				error
5	43602848	43603248				error
5	44265750	44266150				error
5	44389338	44389738				error
5	44808633	44809033				error
5	45696155	45696555				error
5	51382995	51383395				error
5	52419356	52419756				error
5	52787883	52788283				error
5	52799900	52800300				error
5	52846417	52846817				error
5	52997408	52997808				error
5	53109592	53109992				error
5	53480217	53480617				error
5	53613148	53613548				error
5	54310471	54310871				error
5	54517518	54517918				error
5	54883524	54883924				error
5	54932740	54933140				error
5	55159826	55160226				error
5	55173206	55173606				error
5	55176383	55176783				error
5	55233542	55233942				error
5	55307653	55308053				error
5	55534752	55535152				error
5	55712261	55712661				error
5	55994915	55995315				error
5	56480705	56481105				error
5	56815329	56815729				error
5	56909767	56910167				error
5	56952029	56952429				error
5	57173680	57174080				error
5	58460361	58460761				error
5	58582798	58583198				error
5	58850018	58850418				error
5	58891000	58891400				error
5	58999766	59000166				error
5	59039346	59039746				error
5	59127623	59128023				error
5	59275930	59276330				error
5	59587448	59587848				error
5	59893691	59894091				error
5	60699802	60700202				error
5	60945019	60945419				error
5	61162247	61162647				error
5	61331812	61332212				error
5	61408641	61409041				error
5	61525759	61526159				error
5	61559085	61559485				error
5	61610361	61610761				error
5	61673119	61673519				error
5	61732528	61732928				error
5	61736684	61737084				error
5	62305921	62306321				error
5	62403757	62404157				error
5	62412437	62412837				error
5	62977595	62977995				error
5	63959228	63959628				error
5	64165816	64166216				error
5	64506240	64506640				error
5	64690526	64690926				error
5	64768559	64768959				error
5	65035515	65035915				error
5	65563059	65563459				error
5	65624313	65624713				error
5	65721866	65722266				error
5	65925533	65925933				error
5	66144248	66144648				error
5	66440266	66440666				error
5	66596216	66596616				error
5	67004275	67004675				error
5	68215435	68215835				error
5	68288260	68288660				error
5	69042985	69043385				error
5	69093735	69094135				error
5	69166877	69167277				error
5	69189374	69189774				error
5	69217616	69218016				error
5	69234630	69235030				error
5	69369457	69369857				error
5	71455574	71455974				error
5	71587115	71587515				error
5	72107049	72107449				error
5	72108507	72108907				error
5	72122008	72122408				error
5	72134353	72134753				error
5	72320178	72320578				error
5	72369652	72370052				error
5	72452077	72452477				error
5	72474591	72474991				error
5	72485338	72485738				error
5	72816379	72816779				error
5	72848018	72848418				error
5	72955809	72956209				error
5	73448490	73448890				error
5	73498248	73498648				error
5	73565479	73565879				error
5	73626122	73626522				error
5	74627564	74627964				error
5	74640585	74640985				error
5	74766980	74767380				error
5	74866006	74866406				error
5	75053556	75053956				error
5	75236821	75237221				error
5	75336876	75337276				error
5	75511561	75511961				error
5	75717298	75717698				error
5	76326710	76327110				error
5	76403072	76403472				error
5	76426466	76426866				error
5	76715845	76716245				error
5	77030179	77030579				error
5	77086604	77087004				error
5	77492192	77492592				error
5	77630193	77630593				error
5	77776088	77776488				error
5	77847850	77848250				error
5	78294579	78294979				error
5	78360275	78360675				error
5	78648544	78648944				error
5	78984549	78984949				error
5	79235892	79236292				error
5	79513925	79514325				error
5	79612329	79612729				error
5	79990938	79991338				error
5	80093846	80094246				error
5	80255884	80256284				error
5	80407813	80408213				error
5	80487950	80488350				error
5	80569948	80570348				error
5	80654387	80654787				error
5	81301469	81301869				error
5	81751128	81751528				error
5	81851680	81852080				error
5	81971875	81972275				error
5	82278306	82278706				error
5	82294170	82294570				error
5	83077284	83077684				error
5	83354934	83355334				error
5	83471282	83471682				error
5	83473398	83473798				error
5	83530193	83530593				error
5	83722177	83722577				error
5	84382227	84382627				error
5	84384382	84384782				error
5	86617717	86618117				error
5	87267582	87267982				error
5	87412758	87413158				error
5	88089639	88090039				error
5	88141308	88141708				error
5	88204230	88204630				error
5	88397123	88397523				error
5	88660942	88661342				error
5	88663706	88664106				error
5	88665766	88666166				error
5	88667382	88667782				error
5	88673219	88673619				error
5	88674465	88674865				error
5	88675787	88676187				error
5	89703789	89704189				error
5	90409720	90410120				error
5	90474552	90474952				error
5	90484541	90484941				error
5	90529478	90529878				error
5	90558461	90558861				error
5	90632797	90633197				error
5	91380059	91380459				error
5	91383231	91383631				error
5	93582788	93583188				error
5	93584101	93584501				error
5	93599434	93599834				error
5	93621124	93621524				error
5	94111438	94111838				error
5	94618495	94618895				error
5	94751462	94751862				error
5	94884266	94884666				error
5	95284296	95284696				error
5	95554922	95555322				error
5	95646595	95646995				error
5	95731080	95731480				error
5	95858804	95859204				error
5	95961439	95961839				error
5	96662181	96662581				error
5	96702647	96703047				error
5	96808099	96808499				error
5	96935779	96936179				error
5	97142518	97142918				error
5	97183441	97183841				error
5	98570726	98571126				error
5	98773343	98773743				error
5	98928898	98929298				error
5	98938574	98938974				error
5	100535237	100535637				error
5	100790215	100790615				error
5	100827437	100827837				error
5	100900958	100901358				error
5	102554073	102554473				error
5	102755024	102755424				error
5	103119984	103120384				error
5	103258405	103258805				error
5	103393110	103393510				error
5	103499099	103499499				error
5	103562507	103562907				error
5	107511943	107512343				error
5	107519856	107520256				error
5	107538772	107539172				error
5	107572122	107572522				error
5	107670392	107670792				error
5	107672442	107672842				error
5	107696140	107696540				error
5	107777251	107777651				error
5	107937176	107937576				error
5	107971807	107972207				error
5	108382117	108382517				error
5	108661030	108661430				error
5	108728088	108728488				error
5	108748637	108749037				error
5	109409984	109410384				error
5	109689199	109689599				error
5	109743850	109744250				error
5	110258273	110258673				error
5	110738915	110739315				error
5	111073035	111073435				error
5	111092109	111092509				error
5	111224067	111224467				error
5	111512429	111512829				error
5	111551824	111552224				error
5	111757550	111757950				error
5	112160608	112161008				error
5	112420115	112420515				error
5	112707282	112707682				error
5	112737591	112737991				error
5	112861048	112861448				error
5	112922110	112922510				error
5	112976416	112976816				error
5	113213643	113214043				error
5	113488224	113488624				error
5	113513527	113513927				error
5	113692796	113693196				error
5	114361512	114361912				error
5	114387492	114387892				error
5	115169890	115170290				error
5	115180201	115180601				error
5	115262565	115262965				error
5	115296492	115296892				error
5	115544663	115545063				error
5	115625924	115626324				error
5	115816508	115816908				error
5	115841540	115841940				error
5	115962659	115963059				error
5	116085046	116085446				error
5	116572926	116573326				error
5	116574706	116575106				error
5	116773940	116774340				error
5	116778020	116778420				error
5	116814730	116815130				error
5	118988199	118988599				error
5	119070809	119071209				error
5	119268576	119268976				error
5	119452390	119452790				error
5	120454413	120454813				error
5	120464931	120465331				error
5	121961707	121962107				error
5	122312016	122312416				error
5	122774883	122775283				error
5	122845373	122845773				error
5	123036552	123036952				error
5	123089635	123090035				error
5	123423287	123423687				error
5	123511954	123512354				error
5	123754897	123755297				error
5	123802545	123802945				error
5	123807136	123807536				error
5	123875841	123876241				error
5	124127762	124128162				error
5	124581285	124581685				error
5	124605410	124605810				error
5	124651521	124651921				error
5	124806441	124806841				error
5	124902234	124902634				error
5	125200202	125200602				error
5	125411305	125411705				error
5	125549390	125549790				error
5	125659691	125660091				error
5	125719954	125720354				error
5	126595083	126595483				error
5	126600698	126601098				error
5	126776752	126777152				error
5	126778201	126778601				error
5	126869032	126869432				error
5	126924290	126924690				error
5	127030515	127030915				error
5	127290328	127290728				error
5	127306468	127306868				error
5	127517504	127517904				error
5	128083288	128083688				error
5	128470577	128470977				error
5	128538068	128538468				error
5	129094479	129094879				error
5	129460959	129461359				error
5	129656942	129657342				error
5	129904202	129904602				error
5	131164942	131165342				error
5	131170634	131171034				error
5	131263807	131264207				error
5	131635149	131635549				error
5	131796903	131797303				error
5	132003282	132003682				error
5	132227633	132228033				error
5	132294034	132294434				error
5	132369599	132369999				error
5	132410699	132411099				error
5	132490645	132491045				error
5	132556851	132557251				error
5	132737284	132737684				error
5	132830040	132830440				error
5	132866358	132866758				error
5	132963487	132963887				error
5	133026374	133026774				error
5	133051735	133052135				error
5	133968456	133968856				error
5	134004761	134005161				error
5	134114443	134114843				error
5	134176765	134177165				error
5	134226061	134226461				error
5	134371070	134371470				error
5	134411727	134412127				error
5	134527375	134527775				error
5	134569330	134569730				error
5	134632563	134632963				error
5	134648538	134648938				error
5	134738214	134738614				error
5	134758510	134758910				error
5	134845781	134846181				error
5	134874342	134874742				error
5	134904657	134905057				error
5	135399030	135399430				error
5	135488928	135489328				error
5	136132611	136133011				error
5	136192726	136193126				error
5	136891527	136891927				error
5	137146529	137146929				error
5	137370261	137370661				error
5	137455214	137455614				error
5	137499002	137499402				error
5	137635388	137635788				error
5	137754360	137754760				error
5	138032868	138033268				error
5	138178694	138179094				error
5	138213272	138213672				error
5	138331768	138332168				error
5	138337948	138338348				error
5	138352489	138352889				error
5	138438856	138439256				error
5	138465023	138465423				error
5	138523348	138523748				error
5	138543115	138543515				error
5	138575424	138575824				error
5	138753096	138753496				error
5	138945982	138946382				error
5	139198187	139198587				error
5	139273746	139274146				error
5	139293528	139293928				error
5	139341602	139342002				error
5	139403766	139404166				error
5	139439246	139439646				error
5	139561073	139561473				error
5	139637491	139637891				error
5	139648146	139648546				error
5	139676940	139677340				error
5	139709576	139709976				error
5	139747206	139747606				error
5	139764320	139764720				error
5	139787672	139788072				error
5	139904087	139904487				error
5	140042942	140043342				error
5	140107662	140108062				error
5	140113841	140114241				error
5	140157258	140157658				error
5	140174900	140175300				error
5	140302977	140303377				error
5	140357636	140358036				error
5	140401481	140401881				error
5	140547458	140547858				error
5	140557240	140557640				error
5	140564490	140564890				error
5	140639229	140639629				error
5	140647549	140647949				error
5	140664572	140664972				error
5	140691210	140691610				error
5	140700159	140700559				error
5	140794740	140795140				error
5	140926403	140926803				error
5	140966340	140966740				error
5	141002030	141002430				error
5	141040849	141041249				error
5	141320567	141320967				error
5	141387572	141387972				error
5	141508717	141509117				error
5	141513822	141514222				error
5	141524671	141525071				error
5	141560717	141561117				error
5	141618941	141619341				error
5	141636742	141637142				error
5	141651260	141651660				error
5	141673172	141673572				error
5	141680817	141681217				error
5	141681961	141682361				error
5	141692128	141692528				error
5	141702348	141702748				error
5	141747177	141747577				error
5	141811768	141812168				error
5	141816578	141816978				error
5	141849550	141849950				error
5	141878929	141879329				error
5	141923741	141924141				error
5	141968891	141969291				error
5	142024858	142025258				error
5	142108627	142109027				error
5	142235448	142235848				error
5	142290503	142290903				error
5	142297034	142297434				error
5	142324914	142325314				error
5	142356859	142357259				error
5	142713212	142713612				error
5	142743589	142743989				error
5	142770126	142770526				error
5	142982369	142982769				error
5	143782596	143782996				error
5	144170462	144170862				error
5	144520383	144520783				error
5	145780958	145781358				error
5	145835218	145835618				error
5	145856292	145856692				error
5	145936453	145936853				error
5	146182561	146182961				error
5	146203285	146203685				error
5	146446924	146447324				error
5	146633354	146633754				error
5	146878364	146878764				error
5	147453878	147454278				error
5	147509865	147510265				error
5	147564113	147564513				error
5	147782567	147782967				error
5	148033083	148033483				error
5	148333342	148333742				error
5	148383697	148384097				error
5	148826298	148826698				error
5	149002018	149002418				error
5	149063018	149063418				error
5	149271754	149272154				error
5	149345247	149345647				error
5	149357744	149358144				error
5	149551312	149551712				error
5	149730084	149730484				error
5	149839818	149840218				error
5	149913838	149914238				error
5	149960560	149960960				error
5	150000387	150000787				error
5	150138673	150139073				error
5	150155607	150156007				error
5	150289783	150290183				error
5	150357399	150357799				error
5	150449682	150450082				error
5	150486484	150486884				error
5	150656552	150656952				error
5	150672077	150672477				error
5	150700851	150701251				error
5	150758732	150759132				error
5	150778667	150779067				error
5	151020316	151020716				error
5	151080694	151081094				error
5	151150488	151150888				error
5	151157530	151157930				error
5	151223800	151224200				error
5	151252695	151253095				error
5	151447410	151447810				error
5	151684892	151685292				error
5	151686843	151687243				error
5	151696566	151696966				error
5	151699125	151699525				error
5	151758467	151758867				error
5	151771441	151771841				error
5	151918054	151918454				error
5	152124457	152124857				error
5	152607415	152607815				error
5	153551664	153552064				error
5	153572773	153573173				error
5	154038726	154039126				error
5	154190373	154190773				error
5	154368112	154368512				error
5	154445722	154446122				error
5	154610404	154610804				error
5	154682668	154683068				error
5	154755007	154755407				error
5	154858054	154858454				error
5	154937999	154938399				error
5	155728279	155728679				error
5	156380844	156381244				error
5	156402522	156402922				error
5	156673280	156673680				error
5	157142650	157143050				error
5	157265956	157266356				error
5	157384922	157385322				error
5	157731405	157731805				error
5	157743468	157743868				error
5	157858898	157859298				error
5	157920276	157920676				error
5	158135579	158135979				error
5	158869106	158869506				error
5	159100276	159100676				error
5	159208970	159209370				error
5	159916300	159916700				error
5	160008858	160009258				error
5	160119516	160119916				error
5	160133451	160133851				error
5	160199323	160199723				error
5	160287385	160287785				error
5	160293895	160294295				error
5	160312226	160312626				error
5	160399762	160400162				error
5	160418976	160419376				error
5	160421682	160422082				error
5	160747971	160748371				error
5	163331167	163331567				error
5	163437294	163437694				error
5	163460240	163460640				error
5	163461388	163461788				error
5	163505478	163505878				error
5	163622768	163623168				error
5	164296636	164297036				error
5	166281265	166281665				error
5	166430687	166431087				error
5	166856812	166857212				error
5	166978818	166979218				error
5	167208841	167209241				error
5	167336118	167336518				error
5	167699439	167699839				error
5	168291500	168291900				error
5	168317591	168317991				error
5	168334683	168335083				error
5	168366113	168366513				error
5	168403780	168404180				error
5	168433987	168434387				error
5	168447833	168448233				error
5	168486181	168486581				error
5	168579546	168579946				error
5	168851895	168852295				error
5	169583531	169583931				error
5	169711645	169712045				error
5	169786271	169786671				error
5	170265510	170265910				error
5	170503997	170504397				error
5	170564987	170565387				error
5	170633158	170633558				error
5	170861815	170862215				error
5	171387480	171387880				error
5	171418924	171419324				error
5	171423111	171423511				error
5	172006603	172007003				error
5	172063703	172064103				error
5	172103108	172103508				error
5	172188277	172188677				error
5	172283785	172284185				error
5	172641030	172641430				error
5	172659983	172660383				error
5	172765262	172765662				error
5	172771070	172771470				error
5	172834086	172834486				error
5	172959167	172959567				error
5	172983590	172983990				error
5	173056756	173057156				error
5	173616559	173616959				error
5	173664072	173664472				error
5	173887981	173888381				error
5	174172167	174172567				error
5	174724406	174724806				error
5	175059837	175060237				error
5	175343386	175343786				error
5	175478384	175478784				error
5	175534061	175534461				error
5	175796812	175797212				error
5	175809780	175810180				error
5	175823682	175824082				error
5	175871571	175871971				error
5	175967944	175968344				error
5	176361506	176361906				error
5	176388802	176389202				error
5	176416403	176416803				error
5	176448043	176448443				error
5	176537226	176537626				error
5	176543190	176543590				error
5	176609918	176610318				error
5	176619161	176619561				error
5	176647079	176647479				error
5	177006547	177006947				error
5	177022570	177022970				error
5	177133777	177134177				error
5	177303472	177303872				error
5	177312155	177312555				error
5	177351604	177352004				error
5	177366927	177367327				error
5	177370728	177371128				error
5	177403961	177404361				error
5	177426303	177426703				error
5	177446767	177447167				error
5	177454577	177454977				error
5	177457634	177458034				error
5	177469038	177469438				error
5	177473420	177473820				error
5	177495400	177495800				error
5	177497488	177497888				error
5	177516912	177517312				error
5	177592120	177592520				error
5	177599860	177600260				error
5	177607530	177607930				error
5	178113360	178113760				error
5	178116202	178116602				error
5	178130652	178131052				error
5	178153784	178154184				error
5	178204248	178204648				error
5	178232299	178232699				error
5	178356890	178357290				error
5	178590239	178590639				error
5	178626715	178627115				error
5	178730479	178730879				error
5	178859780	178860180				error
5	178895828	178896228				error
5	178940939	178941339				error
5	179023624	179024024				error
5	179060119	179060519				error
5	179550554	179550954				error
5	179559452	179559852				error
5	179585983	179586383				error
5	179623659	179624059				error
5	179678288	179678688				error
5	179698569	179698969				error
5	179732475	179732875				error
5	179796032	179796432				error
5	179806924	179807324				error
5	179820687	179821087				error
5	179858678	179859078				error
5	179907696	179908096				error
5	180071776	180072176				error
5	180083022	180083422				error
5	180179518	180179918				error
5	180208873	180209273				error
5	180291939	180292339				error
5	180343255	180343655				error
5	180353308	180353708				error
5	180494112	180494512				error
5	180618960	180619360				error
5	180785856	180786256				error
5	180810125	180810525				error
5	180831394	180831794				error
5	180861071	180861471				error
5	181184117	181184517				error
5	181188058	181188458				error
5	181191615	181192015				error
5	181206769	181207169				error
5	181217278	181217678				error
5	181223131	181223531				error
5	181243924	181244324				error
5	181246391	181246791				error
5	181260978	181261378				error
5	181281134	181281534				error
6	292035	292435				error
6	392840	393240				error
6	683897	684297				error
6	692938	693338				error
6	1381764	1382164				error
6	1389733	1390133				error
6	1604231	1604631				error
6	1609909	1610309				error
6	1657313	1657713				error
6	2245439	2245839				error
6	2634366	2634766				error
6	2765016	2765416				error
6	2841332	2841732				error
6	2971233	2971633				error
6	2988825	2989225				error
6	2999532	2999932				error
6	3068537	3068937				error
6	3118341	3118741				error
6	3157408	3157808				error
6	3162762	3163162				error
6	3166123	3166523				error
6	3171729	3172129				error
6	3194628	3195028				error
6	3227560	3227960				error
6	3230987	3231387				error
6	3258738	3259138				error
6	3351200	3351600				error
6	3356087	3356487				error
6	3456994	3457394				error
6	3751832	3752232				error
6	3777752	3778152				error
6	3883983	3884383				error
6	4018429	4018829				error
6	4021121	4021521				error
6	4135562	4135962				error
6	4776083	4776483				error
6	5003710	5004110				error
6	5026149	5026549				error
6	5085747	5086147				error
6	5174037	5174437				error
